customer_id,customer_name,customer_segment,customer_first_order_date,postal_code
CUST-001897,"Inès G. Mathieu",NEW,2025-01-07,13011
CUST-001898,"Alexandre Bernard",NEW,2025-01-28,59861
CUST-001899,"Amélie C. Perrin",RETURNING,2024-02-09,21233
CUST-001900,"Nicolas R. Marchand",RETURNING,2024-04-08,31214
CUST-001901,"Inès Roux",NEW,2025-07-11,54650
CUST-001902,"Olivier J. Legrand",RETURNING,2024-01-25,14566
CUST-001903,"Sandrine Francois",RETURNING,2024-11-12,76828
CUST-001904,"Cláudia Teixeira",RETURNING,2024-08-10,4707-412
CUST-001905,"Laura J. Chevalier",NEW,2025-04-17,69004
CUST-001906,"Antoine L. Faure",LOYAL,2023-03-28,38459
CUST-001907,"Anaïs Roux",RETURNING,2024-05-29,31214
CUST-001908,"Quentin Girard",RETURNING,2024-01-04,74616
CUST-001909,"Mathieu M. Durand",NEW,2025-10-26,31203
CUST-001910,"Daniel Morales",NEW,2024-11-02,48706
CUST-001911,"Julien Roux",NEW,2025-11-23,54223
CUST-001912,"Sophie C. Gautier",NEW,2025-12-30,13597
CUST-001913,"Marie H. Guerin",NEW,2025-04-30,44025
CUST-001914,"Manon Legrand",NEW,2024-11-16,49438
CUST-001915,"Sergio Rodríguez",NEW,2025-08-10,36497
CUST-001916,"Nicolas Lambert",NEW,2025-05-03,38073
CUST-001917,"Chloé Lambert",NEW,2025-09-27,76758
CUST-001918,"Mathieu J. Leroy",NEW,2025-06-17,84093
CUST-001919,"Sophie Bonnet",RETURNING,2024-03-26,45881
CUST-001920,"Gonçalo Cardoso",RETURNING,2024-05-27,4707-412
CUST-001921,"Sandrine Marchand",NEW,2025-08-30,51284
CUST-001922,"Guillaume Guerin",NEW,2025-03-07,37890
CUST-001923,"Luis Medina",NEW,2024-12-03,07646
CUST-001924,"Manon A. Francois",NEW,2025-08-26,38574
CUST-001925,"Luis Castro Iglesias",RETURNING,2024-02-29,46069
CUST-001926,"Mario Muñoz Pérez",NEW,2025-02-24,41230
CUST-001927,"Mariana Oliveira",RETURNING,2024-03-24,1009-453
CUST-001928,"Amélie I. Bonnet",RETURNING,2024-09-13,54655
CUST-001929,"Gonçalo Carvalho",NEW,2024-11-26,7059-255
CUST-001930,"Claire Rousseau",NEW,2025-08-29,17379
CUST-001931,"Élodie Masson",RETURNING,2024-01-01,42704
CUST-001932,"Lucas P. Duval",NEW,2025-06-12,76390
CUST-001933,"Hugo Vázquez",NEW,2025-01-03,50246
CUST-001934,"Diana Silva",NEW,2024-12-23,4707-412
CUST-001935,"Guillaume Francois",NEW,2024-10-12,13825
CUST-001936,"Sophie C. Chevalier",NEW,2025-01-19,37003
CUST-001937,"Céline M. Fournier",NEW,2025-04-24,13003
CUST-001938,"Daniel Oliveira",NEW,2025-01-16,3812-099
CUST-001939,"Pierre Clement",NEW,2025-07-03,76175
CUST-001940,"Juliette Dupont",NEW,2025-10-19,45881
CUST-001941,"Pierre L. André",RETURNING,2024-01-30,31203
CUST-001942,"Quentin I. Girard",LOYAL,2023-05-13,69009
CUST-001943,"Léa L. Faure",NEW,2025-12-05,31863
CUST-001944,"Amélie Lefèvre",NEW,2024-11-30,06718
CUST-001945,"Isabelle L. Francois",NEW,2025-09-28,54217
CUST-001946,"Lucie J. Vincent",LOYAL,2022-08-25,13127
CUST-001947,"Lucía Rodríguez",NEW,2025-09-19,28778
CUST-001948,"Manuel Sánchez",NEW,2025-11-02,08951
CUST-001949,"Beatriz Moreira",RETURNING,2024-05-01,4706-667
CUST-001950,"Louis P. Francois",NEW,2025-09-11,33332
CUST-001951,"Louis P. Lefèvre",RETURNING,2024-04-29,06057
CUST-001952,"José Ribeiro",NEW,2025-06-11,2984-441
CUST-001953,"José Ferreira",NEW,2025-11-27,1092-957
CUST-001954,"Beatriz Rodrigues",RETURNING,2024-04-19,3523-285
CUST-001955,"Céline Vincent",NEW,2025-05-29,57512
CUST-001956,"Inès M. Leroy",NEW,2024-12-09,57965
CUST-001957,"Javier Suárez",NEW,2025-10-23,36497
CUST-001958,"Maxime Chevalier",NEW,2025-10-13,84511
CUST-001959,"Anaïs Dupont",NEW,2025-12-23,45000
CUST-001960,"Alba Gutiérrez",NEW,2025-09-13,18408
CUST-001961,"Inès A. Faure",NEW,2025-12-02,21623
CUST-001962,"Fernando Muñoz Blanco",NEW,2025-09-02,33219
CUST-001963,"María Blanco",NEW,2025-07-04,29245
CUST-001964,"Sergio Muñoz",NEW,2025-12-26,41128
CUST-001965,"Daniel Sánchez",RETURNING,2024-01-03,33072
CUST-001966,"Mathieu É. Martin",NEW,2024-10-15,84373
CUST-001967,"Daniel Medina",RETURNING,2024-10-20,46069
CUST-001968,"Nathalie D. Martin",RETURNING,2024-10-16,67656
CUST-001969,"Pierre C. Boyer",NEW,2025-09-05,35142
CUST-001970,"Romain A. Petit",NEW,2025-03-20,57080
CUST-001971,"Lucas J. Henry",RETURNING,2024-04-15,31112
CUST-001972,"José Hernández",LOYAL,2023-05-23,33219
CUST-001973,"Élodie T. Duval",RETURNING,2024-01-19,14714
CUST-001974,"Laura Morin",RETURNING,2024-11-09,75008
CUST-001975,"Romain J. Mathieu",NEW,2025-04-14,51692
CUST-001976,"Amélie Girard",LOYAL,2024-01-16,63777
CUST-001977,"Olivier L. Guerin",RETURNING,2024-10-10,76464
CUST-001978,"Manon I. Rousseau",NEW,2024-10-24,14944
CUST-001979,"Antoine G. Morin",NEW,2025-01-02,69007
CUST-001980,"Daniel Correia",NEW,2024-11-24,8093-347
CUST-001981,"Álvaro Hernández Morales",NEW,2025-05-14,07070
CUST-001982,"Emma L. Faure",RETURNING,2024-12-28,29163
CUST-001983,"Francisca Sousa",RETURNING,2024-11-29,4007-168
CUST-001984,"Anaïs J. Morin",NEW,2025-02-21,13010
CUST-001985,"Chloé Dupont",RETURNING,2024-04-04,29580
CUST-001986,"Diego Iglesias",NEW,2025-09-04,29245
CUST-001987,"Amélie Garnier",NEW,2025-08-22,57947
CUST-001988,"David Denis",NEW,2025-06-25,44733
CUST-001989,"André Antunes",RETURNING,2024-06-17,8060-826
CUST-001990,"João Antunes",NEW,2025-12-19,3013-254
CUST-001991,"Guillaume L. Duval",RETURNING,2024-05-31,13010
CUST-001992,"Guillaume A. Rousseau",RETURNING,2024-08-20,34071
CUST-001993,"Anaïs Roussel",RETURNING,2024-02-20,14944
CUST-001994,"Claire Fournier",NEW,2025-02-13,45881
CUST-001995,"Pierre C. Leroy",NEW,2025-11-22,38073
CUST-001996,"Inès J. Rousseau",RETURNING,2024-08-31,34429
CUST-001997,"Emma Garnier",NEW,2024-12-26,69007
CUST-001998,"Laura L. Lefèvre",NEW,2024-11-05,57095
CUST-001999,"Isabelle M. Leroy",RETURNING,2024-03-05,14940
CUST-002000,"Anaïs Bonnet",RETURNING,2024-10-12,67721
CUST-002001,"Inès Roussel",NEW,2025-12-27,74934
CUST-002002,"Julie Masson",NEW,2025-10-27,45995
CUST-002003,"Teresa Neves",NEW,2025-09-27,2984-441
CUST-002004,"Quentin A. Perrin",RETURNING,2024-11-12,51269
CUST-002005,"Amélie A. Vincent",NEW,2025-10-11,13004
CUST-002006,"Lucie J. Chevalier",RETURNING,2024-11-12,38677
CUST-002007,"Maxime Petit",NEW,2025-11-16,54650
CUST-002008,"Claire B. Perrin",NEW,2025-11-03,59273
CUST-002009,"Quentin Muller",NEW,2025-04-12,13011
CUST-002010,"Nathalie A. Perrin",NEW,2025-02-19,44768
CUST-002011,"Sara Molina",NEW,2025-05-09,36893
CUST-002012,"Lucas S. Bonnet",NEW,2024-11-10,84570
CUST-002013,"Sophie Perrin",RETURNING,2024-01-08,13965
CUST-002014,"Pierre T. Vincent",LOYAL,2023-11-06,06281
CUST-002015,"Lucie J. Rousseau",NEW,2025-02-21,63797
CUST-002016,"Romain Martin",RETURNING,2024-04-01,06099
CUST-002017,"Nuria Castro",RETURNING,2023-07-15,30526
CUST-002018,"Baptiste Faure",NEW,2025-10-30,51826
CUST-002019,"Paula Domínguez",NEW,2025-07-01,50338
CUST-002020,"Raúl Martínez",RETURNING,2023-10-18,36893
CUST-002021,"Céline Blanc",NEW,2024-10-31,38824
CUST-002022,"Camille S. Perrin",RETURNING,2024-08-01,74166
CUST-002023,"Julie Francois",NEW,2025-04-30,33891
CUST-002024,"Beatriz Antunes",NEW,2025-02-05,3812-099
CUST-002025,"Élodie O. Leroy",NEW,2025-04-23,84738
CUST-002026,"Laurent G. Muller",NEW,2025-02-28,51692
CUST-002027,"Raquel Sánchez",NEW,2025-09-10,30562
CUST-002028,"Alexandre L. Dupont",RETURNING,2024-11-19,38459
CUST-002029,"Sophie Legrand",NEW,2025-10-03,42854
CUST-002030,"Julie I. Dupont",RETURNING,2023-10-03,76044
CUST-002031,"Lucie M. Bernard",NEW,2025-02-19,37552
CUST-002032,"Marta Ribeiro",NEW,2025-12-21,3811-948
CUST-002033,"Lucie Mercier",RETURNING,2024-05-18,51410
CUST-002034,"Inès Girard",NEW,2025-06-14,54780
CUST-002035,"Louis Guerin",NEW,2024-12-13,33574
CUST-002036,"Julien Vincent",NEW,2025-08-14,21104
CUST-002037,"Lucie Martin",RETURNING,2024-03-22,44094
CUST-002038,"David M. Boyer",NEW,2025-12-05,63089
CUST-002039,"Ana Marques",NEW,2025-12-26,3591-498
CUST-002040,"Carlos Ortiz",RETURNING,2024-11-05,18408
CUST-002041,"Carlos Almeida",RETURNING,2024-08-10,2996-869
CUST-002042,"Luís  Reis",NEW,2025-08-17,1009-453
CUST-002043,"Isabelle Lambert",NEW,2025-06-11,54655
CUST-002044,"Julie Garnier",RETURNING,2024-07-08,57947
CUST-002045,"Hugo Clement",RETURNING,2024-05-23,17905
CUST-002046,"François J. Lambert",NEW,2025-07-21,31114
CUST-002047,"Diogo Fonseca",NEW,2025-12-14,4007-168
CUST-002048,"Camille C. Martin",NEW,2025-05-12,51650
CUST-002049,"Tiago Ferreira",NEW,2025-11-19,3812-099
CUST-002050,"Julie M. Chevalier",RETURNING,2024-02-06,17951
CUST-002051,"Nathalie T. Gauthier",RETURNING,2024-05-11,29473
CUST-002052,"Julie C. Dupont",NEW,2024-10-05,13001
CUST-002053,"Pablo Serrano Romero",RETURNING,2024-05-08,46826
CUST-002054,"Antoine Roussel",NEW,2025-06-01,37003
CUST-002055,"Maxime M. Boyer",LOYAL,2021-02-08,74114
CUST-002056,"Quentin Marchand",NEW,2025-05-25,44786
CUST-002057,"Louis P. Fournier",NEW,2025-01-31,06163
CUST-002058,"Emma C. Roussel",NEW,2025-11-05,76828
CUST-002059,"Élodie Durand",NEW,2024-10-15,13007
CUST-002060,"Céline T. Chevalier",LOYAL,2023-02-03,33906
CUST-002061,"Quentin Roux",LOYAL,2022-11-07,13002
CUST-002062,"Ana Navarro Muñoz",RETURNING,2024-01-12,33219
CUST-002063,"Claire Morin",RETURNING,2024-11-19,69009
CUST-002064,"Alba Suárez",NEW,2024-12-01,03602
CUST-002065,"Emma C. Leroy",RETURNING,2024-04-27,33881
CUST-002066,"Inès O. Roux",NEW,2025-08-30,42300
CUST-002067,"Manon Garnier",NEW,2025-07-12,69002
CUST-002068,"Hugo J. Henry",RETURNING,2024-05-22,54284
CUST-002069,"Víctor Serrano",NEW,2025-11-26,28462
CUST-002070,"José Hernández Romero",NEW,2025-02-13,28060
CUST-002071,"Anaïs Lambert",NEW,2025-02-04,69011
CUST-002072,"Teresa Cardoso",LOYAL,2022-07-11,3812-099
CUST-002073,"Guillaume M. Duval",RETURNING,2024-08-22,33332
CUST-002074,"Óscar Rodríguez Alonso",NEW,2024-11-08,18408
CUST-002075,"François S. Mercier",NEW,2024-12-13,54331
CUST-002076,"Francisco Moreira",NEW,2024-12-09,7059-255
CUST-002077,"Lucas O. Muller",NEW,2025-05-29,29473
CUST-002078,"Guillaume S. Gautier",RETURNING,2024-09-01,67519
CUST-002079,"Fernando Ramírez",NEW,2025-12-11,07987
CUST-002080,"Hugo F. Lefèvre",RETURNING,2024-04-15,54780
CUST-002081,"Adrien Bernard",NEW,2025-05-21,35114
CUST-002082,"Thomas F. Roux",NEW,2025-10-03,29996
CUST-002083,"Laura Blanco",NEW,2025-10-03,14602
CUST-002084,"Sandrine L. Perrin",NEW,2025-08-10,06787
CUST-002085,"Lucas Moreau",LOYAL,2021-06-17,57965
CUST-002086,"Laurent N. Fontaine",NEW,2025-05-10,44094
CUST-002087,"Julien D. Masson",NEW,2025-08-18,67367
CUST-002088,"Olivier Morin",RETURNING,2024-01-08,17698
CUST-002089,"Rafael Vieira",NEW,2025-08-18,8049-271
CUST-002090,"António Martins",NEW,2025-07-11,1009-453
CUST-002091,"Sara Sanz",NEW,2025-08-01,03602
CUST-002092,"Camille N. Mercier",RETURNING,2024-09-01,17108
CUST-002093,"Mariana Ribeiro",NEW,2025-08-19,1051-924
CUST-002094,"Marta Martín",NEW,2024-10-03,47225
CUST-002095,"Nicolas Garnier",NEW,2024-11-02,37890
CUST-002096,"Pedro Ferreira",RETURNING,2024-11-13,7019-194
CUST-002097,"Hugo Torres",RETURNING,2024-06-14,07135
CUST-002098,"Nicolas L. Chevalier",NEW,2025-05-17,38618
CUST-002099,"Thomas J. Guerin",NEW,2025-12-02,74224
CUST-002100,"Antoine L. Legrand",RETURNING,2024-06-22,45995
CUST-002101,"Isabel García",NEW,2025-06-20,46552
CUST-002102,"François L. Guerin",RETURNING,2024-12-17,51692
CUST-002103,"Paula Suárez Suárez",NEW,2025-11-17,18235
CUST-002104,"Mathieu Chevalier",NEW,2025-12-11,63549
CUST-002105,"Manuel Coelho Pereira",RETURNING,2023-11-20,4748-002
CUST-002106,"Manon Gauthier",RETURNING,2024-01-12,75006
CUST-002107,"Hugo D. Gauthier",NEW,2025-11-22,34699
CUST-002108,"Alexandre S. Gauthier",RETURNING,2024-03-29,38677
CUST-002109,"Emma C. Garnier",NEW,2025-09-04,06057
CUST-002110,"Bruno Rodrigues",RETURNING,2024-04-24,3591-498
CUST-002111,"Paulo Rocha",RETURNING,2024-05-11,1051-924
CUST-002112,"Nathalie Morin",NEW,2025-05-28,37747
CUST-002113,"Olivier A. Roux",NEW,2025-12-15,44733
CUST-002114,"Víctor Domínguez",NEW,2025-12-18,50021
CUST-002115,"Laura Guerin",RETURNING,2024-06-25,14269
CUST-002116,"Céline L. Chevalier",RETURNING,2024-08-06,13604
CUST-002117,"Adrien Moreau",NEW,2025-09-18,57512
CUST-002118,"Léa Moreau",NEW,2025-01-24,49470
CUST-002119,"Adrien E. Petit",RETURNING,2024-06-06,35142
CUST-002120,"Chloé Rousseau",RETURNING,2023-10-31,34228
CUST-002121,"Anaïs L. Lambert",NEW,2025-03-31,76274
CUST-002122,"David C. André",LOYAL,2021-07-04,33332
CUST-002123,"François D. Boyer",NEW,2025-03-02,17048
CUST-002124,"François H. Mercier",NEW,2024-10-06,44370
CUST-002125,"Lucía Pérez Ortiz",RETURNING,2024-08-24,07987
CUST-002126,"juliette t. gauthier",RETURNING,2024-02-19,14714
CUST-002127,"Chloé E. Martin",NEW,2024-12-12,76828
CUST-002128,"Sergio Iglesias",NEW,2024-11-25,03899
CUST-002129,"Olivier Lefèvre",RETURNING,2024-10-20,74117
CUST-002130,"Claudia Rubio",RETURNING,2024-09-03,48706
CUST-002131,"Isabelle A. Bonnet",NEW,2025-07-17,37598
CUST-002132,"Fernando Suárez",NEW,2025-11-18,07987
CUST-002133,"Julie Muller",LOYAL,2022-01-03,17905
CUST-002134,"Mathieu É. Fournier",RETURNING,2023-11-25,67656
CUST-002135,"Claire Francois",NEW,2025-01-24,14389
CUST-002136,"Rafael Gomes",NEW,2025-08-16,4070-100
CUST-002137,"Nathalie R. Mercier",LOYAL,2023-08-13,13127
CUST-002138,"Lucas Gautier",NEW,2025-12-29,63549
CUST-002139,"Olivier R. Muller",RETURNING,2024-09-26,75010
CUST-002140,"Laurent M. Durand",LOYAL,2024-02-25,74224
CUST-002141,"Catarina Cunha",NEW,2025-05-12,3552-497
CUST-002142,"Baptiste Chevalier",LOYAL,2024-01-11,44305
CUST-002143,"Isabelle M. Martin",NEW,2025-03-26,74616
CUST-002144,"David P. Chevalier",NEW,2025-05-25,74773
CUST-002145,"Pierre A. Morin",NEW,2025-09-21,54284
CUST-002146,"Chloé I. Martin",NEW,2025-02-09,84517
CUST-002147,"Alexandre F. Leroy",RETURNING,2024-10-31,31114
CUST-002148,"Inès Muller",RETURNING,2024-04-02,31863
CUST-002149,"Nicolas A. Perrin",RETURNING,2024-05-29,45881
CUST-002150,"Bruno Marques",NEW,2025-06-12,7019-194
CUST-002151,"Élodie Marchand",RETURNING,2024-04-17,37913
CUST-002152,"Sofía Fernández Gómez",RETURNING,2024-09-18,30580
CUST-002153,"Nicolas Francois",RETURNING,2024-04-25,37067
CUST-002154,"Patrícia Neves",NEW,2025-01-24,3812-099
CUST-002155,"Alexandre Faure",NEW,2025-02-17,44733
CUST-002156,"Nicolas Legrand",RETURNING,2023-11-05,34348
CUST-002157,"Marie Lambert",NEW,2024-12-30,67959
CUST-002158,"Sara Morales Moreno",RETURNING,2024-10-31,30567
CUST-002159,"Miguel Oliveira",NEW,2024-10-01,1051-924
CUST-002160,"Pablo Marín Ruiz",NEW,2025-02-09,36749
CUST-002161,"Manon M. Lefèvre",LOYAL,2024-02-23,42300
CUST-002162,"Sara Castro",RETURNING,2024-05-18,18969
CUST-002163,"Lucas M. Moreau",NEW,2024-11-10,54011
CUST-002164,"Nathalie J. Muller",NEW,2025-01-22,37890
CUST-002165,"Mathieu C. Durand",RETURNING,2024-12-30,13006
CUST-002166,"Camille J. Mercier",RETURNING,2024-06-10,37913
CUST-002167,"Claire F. Roux",NEW,2024-12-18,51650
CUST-002168,"Marta Jiménez",LOYAL,2022-01-26,29065
CUST-002169,"Guillaume L. Morin",RETURNING,2024-01-26,69006
CUST-002170,"Juliette Henry",RETURNING,2024-06-19,75007
CUST-002171,"Chloé M. Blanc",NEW,2025-05-20,84093
CUST-002172,"Laura Mercier",NEW,2025-05-14,13004
CUST-002173,"Francisco Matos",NEW,2024-12-24,8060-826
CUST-002174,"Jorge Gómez",RETURNING,2024-09-08,28060
CUST-002175,"Juliette Leroy",NEW,2025-03-23,44469
CUST-002176,"Paulo Rodrigues",NEW,2025-06-03,4007-168
CUST-002177,"Manuel Rodrigues",NEW,2025-07-08,3854-713
CUST-002178,"Ana Martínez",RETURNING,2024-12-09,03072
CUST-002179,"Rafael Coelho",RETURNING,2024-03-28,4070-100
CUST-002180,"Guillaume A. Gautier",RETURNING,2024-06-15,35432
CUST-002181,"Raquel Alonso",RETURNING,2024-02-16,48059
CUST-002182,"Nathalie D. Fournier",NEW,2024-11-03,76274
CUST-002183,"Lucas Morin",RETURNING,2024-01-10,13127
CUST-002184,"Baptiste T. Moreau",NEW,2024-10-09,54331
CUST-002185,"Amélie M. Vincent",NEW,2025-12-03,69007
CUST-002186,"Marta Vieira Cunha",RETURNING,2024-11-12,2996-869
CUST-002187,"Camille André",RETURNING,2024-02-02,44768
CUST-002188,"François A. Henry",NEW,2025-01-03,37610
CUST-002189,"Francisco Reis",NEW,2025-12-01,3552-497
CUST-002190,"Javier Blanco",NEW,2025-05-16,08851
CUST-002191,"Louis F. Garnier",RETURNING,2024-12-09,75005
CUST-002192,"Laurent Robin",NEW,2025-02-23,33363
CUST-002193,"Diogo Almeida Martins",RETURNING,2024-02-12,8060-826
CUST-002194,"Camille G. Martin",NEW,2025-02-11,74405
CUST-002195,"Thomas B. Roux",NEW,2024-10-01,51161
CUST-002196,"Mathieu Gautier",NEW,2025-09-17,67656
CUST-002197,"Sergio Ramos",NEW,2025-02-22,29747
CUST-002198,"Louis M. Clement",NEW,2025-08-10,54331
CUST-002199,"Guillaume Fournier",RETURNING,2024-11-05,42696
CUST-002200,"Laura Gautier",NEW,2025-06-03,84849
CUST-002201,"Juliette Rousseau",NEW,2025-11-22,31104
CUST-002202,"Amélie M. Garnier",NEW,2025-04-01,45387
CUST-002203,"Luis Ortega",RETURNING,2024-04-10,15921
CUST-002204,"Raúl Alonso Sánchez",NEW,2024-12-26,50021
CUST-002205,"Beatriz Fernandes",RETURNING,2024-01-24,2993-802
CUST-002206,"Olivier Marchand",RETURNING,2024-05-26,34252
CUST-002207,"Lucas B. Marchand",NEW,2024-12-09,63739
CUST-002208,"Élodie Lambert",NEW,2025-03-26,76758
CUST-002209,"Manuel Martín",NEW,2025-04-21,47665
CUST-002210,"María García",NEW,2024-12-09,48346
CUST-002211,"Chloé Boyer",NEW,2025-12-03,29432
CUST-002212,"Claire M. Francois",RETURNING,2024-11-30,29432
CUST-002213,"Inès J. Robin",RETURNING,2024-07-09,67811
CUST-002214,"David D. Boyer",NEW,2025-03-05,44469
CUST-002215,"Maxime C. Chevalier",RETURNING,2024-07-30,44156
CUST-002216,"François T. Francois",NEW,2025-07-23,45387
CUST-002217,"Antoine Moreau",RETURNING,2024-07-03,76296
CUST-002218,"Antoine G. Henry",NEW,2025-03-15,51650
CUST-002219,"David L. Girard",NEW,2025-05-22,33574
CUST-002220,"Camille S. Gautier",LOYAL,2022-07-04,63919
CUST-002221,"Luis Molina Rubio",NEW,2025-08-26,46826
CUST-002222,"Quentin C. Morin",NEW,2025-10-02,14389
CUST-002223,"Pedro Martins",NEW,2025-01-27,4707-412
CUST-002224,"Álvaro Gil Torres",NEW,2025-09-21,28899
CUST-002225,"Inès Masson",NEW,2025-01-14,67234
CUST-002226,"Nathalie J. Gauthier",LOYAL,2022-10-04,13001
CUST-002227,"Marie L. Mathieu",NEW,2025-11-18,63541
CUST-002228,"Javier Gil Alonso",NEW,2025-12-16,07646
CUST-002229,"Mathieu D. Garnier",RETURNING,2024-05-25,76175
CUST-002230,"Alexandre J. Denis",NEW,2025-06-11,44786
CUST-002231,"Julie Lefèvre",NEW,2025-03-06,51650
CUST-002232,"Adrien Masson",NEW,2025-08-22,69010
CUST-002233,"Raquel Ramos",NEW,2025-04-07,50021
CUST-002234,"Julie J. Blanc",NEW,2024-10-16,13001
CUST-002235,"Pierre J. Morin",NEW,2025-04-18,33371
CUST-002236,"Romain B. Dupont",NEW,2025-09-06,69011
CUST-002237,"Sophie M. Chevalier",RETURNING,2024-09-13,13965
CUST-002238,"Marie Perrin",NEW,2025-06-11,17905
CUST-002239,"Laura N. Dupont",NEW,2025-10-02,13005
CUST-002240,"Claire Blanc",NEW,2024-10-08,63919
CUST-002241,"Emma Guerin",NEW,2025-08-28,33344
CUST-002242,"sofía molina",NEW,2025-08-31,14080
CUST-002243,"Marie A. Garnier",NEW,2025-11-15,34252
CUST-002244,"Adrien É. Faure",RETURNING,2024-07-02,44094
CUST-002245,"Isabelle L. Leroy",NEW,2025-01-02,29163
CUST-002246,"Raquel López Alonso",LOYAL,2023-02-05,07646
CUST-002247,"Julien O. Gauthier",NEW,2025-04-19,59665
CUST-002248,"Chloé H. Clement",NEW,2025-03-16,74166
CUST-002249,"Mario Marín",NEW,2024-12-14,28462
CUST-002250,"Maxime R. Vincent",RETURNING,2024-11-09,42704
CUST-002251,"Camille C. Masson",NEW,2025-04-02,29103
CUST-002252,"Laurent A. Moreau",NEW,2024-11-16,14389
CUST-002253,"Emma Legrand",NEW,2025-08-13,49479
CUST-002254,"Chloé A. Mercier",RETURNING,2024-04-15,51284
CUST-002255,"Alejandro Medina",NEW,2025-11-27,15552
CUST-002256,"Hugo Martínez",RETURNING,2024-08-08,30319
CUST-002257,"Olivier E. André",NEW,2025-04-17,31112
CUST-002258,"Thomas Fontaine",NEW,2025-06-06,54011
CUST-002259,"José Alonso Ramos",RETURNING,2023-11-19,30319
CUST-002260,"Nicolas Bernard",NEW,2025-10-26,31104
CUST-002261,"Céline A. André",NEW,2025-12-01,42671
CUST-002262,"Baptiste D. Perrin",NEW,2025-09-03,17781
CUST-002263,"Anaïs C. Muller",NEW,2025-01-05,37610
CUST-002264,"Chloé I. Rousseau",NEW,2025-12-21,31863
CUST-002265,"Adrien Muller",RETURNING,2024-10-18,63797
CUST-002266,"Marie P. Girard",NEW,2025-12-04,13008
CUST-002267,"Guillaume Martin",RETURNING,2024-01-13,57080
CUST-002268,"Inès L. Mathieu",RETURNING,2024-08-07,29580
CUST-002269,"Tiago Rocha",NEW,2025-09-13,4748-002
CUST-002270,"Antoine M. Bernard",NEW,2025-09-02,57080
CUST-002271,"José Serrano",NEW,2024-10-26,28060
CUST-002272,"Romain T. Martin",RETURNING,2024-09-05,49479
CUST-002273,"Adrien Q. Moreau",NEW,2025-03-17,37081
CUST-002274,"Emma Bernard",NEW,2025-01-16,29103
CUST-002275,"Laurent B. Marchand",RETURNING,2024-08-25,29163
CUST-002276,"Julie N. Robin",RETURNING,2024-12-20,59861
CUST-002277,"Carmen Pérez",NEW,2025-09-17,46253
CUST-002278,"Emma A. Francois",NEW,2025-12-18,49479
CUST-002279,"Romain L. Petit",NEW,2025-10-21,44370
CUST-002280,"Marie A. Dupont",RETURNING,2024-07-23,33881
CUST-002281,"Adrien M. Petit",NEW,2025-01-25,34623
CUST-002282,"Manon M. Garnier",NEW,2025-05-17,14897
CUST-002283,"Pierre S. Henry",NEW,2025-02-08,74773
CUST-002284,"Laurent Fournier",RETURNING,2024-05-26,34348
CUST-002285,"David A. Denis",NEW,2024-11-26,54284
CUST-002286,"Léa C. Roux",NEW,2025-09-29,31114
CUST-002287,"Juliette M. Gautier",NEW,2025-06-27,42854
CUST-002288,"Juliette A. Roussel",RETURNING,2024-01-23,45276
CUST-002289,"Baptiste Muller",NEW,2025-08-02,75006
CUST-002290,"Hugo Gil",LOYAL,2024-02-28,30319
CUST-002291,"Antoine L. Moreau",NEW,2025-02-05,51826
CUST-002292,"Sophie Gauthier",NEW,2025-08-01,34623
CUST-002293,"Marta Torres",NEW,2024-12-17,50205
CUST-002294,"Sandrine Vincent",RETURNING,2024-09-28,57512
CUST-002295,"Quentin Dupont",RETURNING,2024-04-18,59861
CUST-002296,"Rubén Hernández",NEW,2024-12-22,30567
CUST-002297,"Inès C. Perrin",RETURNING,2024-09-26,31658
CUST-002298,"Adrián Fernández Gutiérrez",NEW,2024-10-11,41927
CUST-002299,"Pierre B. Morin",NEW,2024-10-13,33936
CUST-002300,"Maxime C. Fontaine",NEW,2025-03-27,34699
CUST-002301,"Mathieu A. Guerin",RETURNING,2023-09-08,44094
CUST-002302,"Laurent N. Duval",NEW,2024-11-02,84519
CUST-002303,"Francisca Martins",NEW,2025-10-06,3824-194
CUST-002304,"Maxime C. Vincent",NEW,2025-11-12,84849
CUST-002305,"Jorge Blanco",NEW,2025-09-28,33072
CUST-002306,"Carlos Molina",NEW,2025-07-25,03730
CUST-002307,"Carlos Gómez Domínguez",RETURNING,2024-05-30,28216
CUST-002308,"Antoine A. Fournier",RETURNING,2024-12-23,51394
CUST-002309,"Hugo Teixeira",RETURNING,2024-06-24,4007-168
CUST-002310,"Pierre S. Guerin",NEW,2025-06-21,67367
CUST-002311,"Lucas L. Robin",NEW,2025-10-21,45881
CUST-002312,"Alexandre L. Bonnet",NEW,2024-11-23,75002
CUST-002313,"Luis Alonso",RETURNING,2024-12-07,36007
CUST-002314,"María Torres",NEW,2024-11-03,41314
CUST-002315,"Anaïs M. Roussel",NEW,2025-04-30,84220
CUST-002316,"Baptiste Roussel",NEW,2025-05-02,51394
CUST-002317,"Emma L. Mathieu",RETURNING,2024-03-11,51826
CUST-002318,"Thomas Lefèvre",LOYAL,2023-10-24,54565
CUST-002319,"Isabel Marín",NEW,2025-08-09,48346
CUST-002320,"Julie N. Vincent",RETURNING,2024-09-11,49006
CUST-002321,"Quentin Moreau",NEW,2025-06-09,74224
CUST-002322,"Guillaume Durand",NEW,2025-10-24,13887
CUST-002323,"Hugo Girard",RETURNING,2024-11-16,74643
